id	filename	md5	size	state
410f209e-6ee2-4f44-97f2-3a8ee1e34124	TCGA-85-6561-01A-01-TS1.383cd3d0-b2b7-4bd6-a0ce-063ec989d724.svs	e643630d59166663def5a044d511f60f	1124061135	live
41351d70-3c1d-4af8-a813-07986d6d39c5	TCGA-86-7954-01A-01-TS1.d6705b3e-39d4-4468-9e26-0e3ce5f4e880.svs	e195116f3abe5c691de9f7261a7a88fb	197031479	live
413598bd-b280-4bb7-977a-82fc840895f2	TCGA-MP-A4T4-01A-01-TSA.7F96D76D-99C2-4945-B763-867301CBE2D0.svs	dc07a513e594c5af6ba199d2e0196809	427400775	live
415008bc-38be-4edb-9b15-2fc4b5c34b3b	TCGA-38-4629-01A-02-BS2.c51001e1-bed7-4861-b6df-78640d5ae45a.svs	73f65ef809581eb845b0ef25670ea678	134534265	live
415e5587-b9f6-498d-a785-e3b7b397f021	TCGA-58-8390-01A-01-TS1.362c9ebd-b84b-4ed5-a33d-76214ca05021.svs	cffbdca60689ed28eff5402e314b9914	122081447	live
416c588a-5f8e-49bd-a4fe-3bc8f88b2da2	TCGA-44-6779-01A-01-BS1.e55cc68b-4f36-4d22-a4b7-9af0417a4171.svs	c580b7f31941aa6ad306824641169f16	183375703	live
41846fa7-1b89-4e82-97e0-bf7e00e747df	TCGA-78-7540-11A-01-TS1.92595ecb-3d54-496c-acef-6206f69fa2a5.svs	93c22d02b1f06be7aa9b2411e9cf1a54	78462875	live
41878e60-4df1-4605-8f99-caec91164c09	TCGA-05-4417-01A-01-BS1.77504096-c1dd-4bbf-ab1a-c12fde152fc1.svs	0aa27329303549add9bcab2fea6783f3	156348691	live
41964316-3767-4903-9d3c-3c29715a0e39	TCGA-66-2759-01A-01-BS1.62e35a7d-bcdc-4b23-a788-287bf873b8a8.svs	271838df6dc4ae99e9a50c10c657a8ac	307650541	live
41a71db6-966b-4714-9a3c-138addcba395	TCGA-50-5946-02A-01-TS1.b1f4fdd5-0b5c-4e47-a7f9-4ac2e62dcbd2.svs	8aba16a996c98f5668244fe3b1019193	217736715	live
41d5e1b7-ce79-48d7-b836-1362a7732088	TCGA-44-7670-01A-01-BS1.d58c6b0b-24a0-4a79-a7f6-fb0c99dcc7d3.svs	e1afd36944b24cb131becea6df0d7be0	64100621	live
41df1c34-c95f-4f5b-a9f8-cffde7e07fd7	TCGA-77-8128-01A-01-TS1.53aff731-236e-4e9f-8938-30d1b76541f9.svs	a6ce497fe47cdb7c882330ac9456155b	37088557	live
41f7dafd-9fb4-4c7e-b3d9-68c751e38879	TCGA-MP-A4T8-01A-01-TSA.07230EEB-5976-4395-9AD4-2D02B3D9E91A.svs	c348bc0f66cc7a3e971ccd65177b33c8	200439769	live
4209968f-2577-44a3-abb9-b2d309e69214	TCGA-78-7633-01A-01-BS1.da9ab57a-5c4d-4d61-b592-c794e326f134.svs	05033c505062fc43c592d3a33c9a12eb	294540483	live
4285f3e4-0955-4c6c-8d18-36291d8fd04e	TCGA-49-4494-11A-01-TS1.312e2eb0-8152-4c8d-bdbf-81b13742c035.svs	5d33b820fc4af35c89cc8b828ee2ac0f	122698363	live
4295588d-9db9-4a42-abc9-bb0f0bc0584c	TCGA-85-A4QR-01A-01-TSA.D4503206-7F6F-4939-B2DB-207D5FE2FE3D.svs	52896903522e0614e02c49104afa32e3	224583351	live
42aa3f38-1dae-4e86-8d08-87bf63a9c70b	TCGA-66-2794-11A-01-BS1.19359637-90b6-4976-98da-f1d248b8e5a3.svs	271216be874db42402c241845fe52373	73341603	live
42c0d7bb-7d07-49fa-9200-3d6b6fbf861f	TCGA-86-8280-01A-01-TS1.03ddd678-176c-4608-89e6-4f8ee6de5cc4.svs	c7a84454c64ca67c15f1fca8c3931f37	849992377	live
42e55508-ef2b-407e-9ee4-d76f6a2d2621	TCGA-44-6147-01B-05-BS5.B838E2DC-8869-4C72-9F1D-A066FF307579.svs	e41578af962b09d7f42973b438c06375	125862331	live
42f8cc0b-3ab4-4f4f-89ad-16f178fcf0b9	TCGA-34-2600-01A-01-BS1.a007bab7-1839-4d6d-ad14-5bc1d5e3b86d.svs	ae53d5a86cbf90c55e2f27eb620ac76c	54084795	live
431a01b3-c573-4cf4-b5ba-c7f14e5a16b1	TCGA-49-6767-11A-01-TS1.fee72e34-c2fc-44f1-bd94-5bf8c0a23423.svs	3dde947ac091d4fddd7a2b0622e9dab6	53899135	live
432f26e9-4e57-47fe-9485-f100e497cfb9	TCGA-44-6778-01A-01-BS1.f7b11fd2-323b-41e0-97fc-6f9151d9317c.svs	a48d261c92ba0ac2eaedc71868227287	134412861	live
433c60b8-ceba-44ff-97e5-783b1e279187	TCGA-60-2716-01A-01-BS1.1af8c8a4-3593-4700-83d0-c15cdad49846.svs	e1c6496d73dee89a3b7927d97344c2df	102684351	live
43449fff-7350-44a5-8b69-c02c9c0f49f9	TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12.svs	cfdc666728de684ff1aa761b96aca57e	232287665	live
4353a9dd-c1a5-48ee-aab3-cb12f1cb0ced	TCGA-22-1012-01A-01-TS1.00053cac-2fef-4839-866f-25e15e61f568.svs	c07f25e126be8ea45a2b5b130b1ae7c6	142649481	live
435bd7a3-6a49-4379-92fd-582abf3e2198	TCGA-22-5482-11A-01-TS1.d3a36849-353b-4b5e-85eb-b7ff8242e452.svs	2a3e8c0a22ed3db3143a79867659bf80	119027213	live
43640f0d-5254-4428-965b-28ac2d7e5be3	TCGA-52-7809-01A-01-BS1.8d5fb32d-de5e-4541-bc9b-db3f44433e2f.svs	7315353b608432aff39f27defabc0bc2	39920745	live
438d143f-cbd0-48d5-b16a-d86514d8ae21	TCGA-49-4501-01A-01-TS1.a4690842-db9d-4f6f-8e45-2a81ad668470.svs	df0f2b1b0e25ab5f8db329ed1ff2ff62	250989797	live
43a58a66-571e-4a32-a04a-1cda4dfc0f7d	TCGA-44-2659-11A-01-TS1.28645c5b-403e-48be-99c7-80404c8ff613.svs	6ebecafcc8834e3eaeb345f50ef22f40	82039533	live
43bfd41a-5556-4eff-a9af-a92915ab110a	TCGA-44-2656-01B-05-BS5.DDE6B343-CC69-494F-A467-8645E6D82796.svs	0e5943f2cabfac74b0372e49f5511fc4	359618233	live
43d25a0e-1f16-4f05-93f1-e2beb00ba6c6	TCGA-44-6775-01A-01-TS1.18c0ffa9-7bed-44a2-8ab5-90e87bee79ef.svs	388778394d2087fcc1c2a85fd5b55482	122397337	live
43d83927-8309-4980-98aa-b13dcb896897	TCGA-46-6025-01A-01-BS1.f6e64dad-a9ab-46dc-a96b-a6249bd0fba0.svs	8dfbddea80b84ba356317549b0089ed6	99232479	live
44190b93-cfe2-451e-8c89-2152aff2346b	TCGA-90-7766-11A-01-TS1.85e91185-394f-4f6a-8ce4-b03cd8969cbd.svs	a5197f0d6ed195fc40bcd692bfc8c889	132064397	live
444a9f9e-4f36-4929-8578-3817bbb471d4	TCGA-44-6147-11A-05-TS5.41088AE2-F335-4BA2-B096-F9135208100D.svs	3e509d6ac212a97b92322df01575ae58	51687798	live
44544b44-8dc9-41ff-aa93-7c9c88eee0e2	TCGA-34-5234-01A-01-BS1.65e6276e-830a-46f5-8b3d-7aa84f22b1aa.svs	c8a1b311d278953482e035ba35921c35	188692489	live
4469b193-192c-42bb-9808-81d8566007f3	TCGA-60-2697-11A-01-BS1.02903ab5-8286-4a0d-a3ea-c028af4dfbfb.svs	f8c279fb25e515b2c7f0e809a1eadc8e	192501275	live
446a31f0-1466-489e-a915-c258f62cf775	TCGA-38-4628-01A-01-TS1.48c71ae0-5a44-4307-8d2a-db1acfcee821.svs	685ada3b48f45101c8b45f1f8a3a3744	44114709	live
449e808b-f0a4-4057-9612-9bb47e512c6d	TCGA-33-AASI-01A-02-TSB.CAD2C928-706A-4FB5-86FB-B6E367735575.svs	574ed1adae73d736a67b3e61c58a9af6	106107261	live
44bb1b3e-a0f6-4b08-b7d7-fa4b751287a2	TCGA-97-7554-01A-01-TS1.f7ebd35c-ecac-4d02-8765-c2d7b4303df3.svs	8abb7ad01802fe4314dedc0dfee1fd1d	238465515	live
44d69151-fe69-4461-9aea-42f85bd93af1	TCGA-18-3421-11A-01-TS1.238dc18f-02bb-4ce2-af03-5ef30bcd5298.svs	87e767a3a6e03ec972780000fe469091	63259543	live
44e79507-5a47-4dcf-9c31-31164f52093e	TCGA-44-8120-01A-01-TS1.ee68ef00-ac9e-4833-a84e-c03fb2df1d0c.svs	1466bc3ffef5263a1455d2831c6eae2f	55540297	live
44f5be6c-7685-46b2-82d9-a650ec911fcd	TCGA-60-2713-01A-01-BS1.a6cda8a4-9889-431c-a931-66ba53f51cf4.svs	4001c64d68613ff81072e46d2820fe1d	88596599	live
4573199d-6b19-4696-b823-5f2de53d03e6	TCGA-55-6972-01A-01-TS1.dea89659-a0a1-4c28-a646-3043a323248c.svs	29bca5ddecb3246319af0908ec45e03b	41358547	live
45824bad-98e5-410f-b853-5852e1a68023	TCGA-MP-A4TH-01A-03-TSC.57AD0C24-9D71-4914-9776-1B93A3A6044D.svs	a6f0127d5e7cf8f7de050f0bf3737dcb	417953717	live
45a5f304-73cd-43d5-aa73-93a0cd153d2c	TCGA-49-4506-11A-01-TS1.1c918b9d-893a-45ad-b4ad-6ace64a92a8b.svs	f3ca498664e8429f88ed699bf4394778	108481349	live
45a81279-a424-4057-a63a-e0361471c004	TCGA-05-4430-01A-01-BS1.ddcc645f-ec88-4853-a0cf-7d294d8803e0.svs	5a3b16ba1ff2d6e3d64855b49ce2d797	192539949	live
45a8cee7-0711-4039-b1cb-ecb1f56b22be	TCGA-85-7698-01A-01-TS1.5aef33db-9d0a-4ab7-8dd2-cd6b0ba4b9e8.svs	e6dfd49b525b6747aa8ae375f03397fb	495577773	live
45a987d7-af08-49cf-9e6a-cf84be025796	TCGA-43-8115-01A-01-TS1.2cb3518d-a37c-498e-937d-f3584915003a.svs	b1c843cf72c88534b0087da49b6b6056	368432689	live
45c99e85-e3ff-4d00-b512-99f75f85d247	TCGA-56-8503-01A-01-TS1.6c8bd01a-3b8b-4f09-b98b-70878cab424a.svs	da83b8a361006667d450614cd8d06de3	105952267	live
45ed5c6a-86dc-4b43-aecb-dbe5f6654bad	TCGA-50-5933-11A-01-TS1.275999f6-0103-41a8-a5e3-27958fe28430.svs	49f2a3b7b7fdcac21037af1edb4d2089	409219321	live
45f3ce6d-a020-4ebb-acd8-ecb377a6016b	TCGA-22-5471-01A-01-TS1.f9d42f8b-2c59-4811-97d9-8e05f2128a00.svs	47b2949442e4c6c5ec67f02eac16927a	108908041	live
45fcac26-8dd7-4de3-b398-fc95c80fb7e1	TCGA-62-8397-01A-01-TS1.faf5296f-faaf-4d36-8f49-488aa9828182.svs	6da8c2d4917f2370bb58f3939d85140b	309946671	live
460f9c37-81e3-49e3-b705-bba2e130b8a4	TCGA-66-2758-11A-01-TS1.5e32f97b-cc04-4780-9e0f-19f9fd0b0f9d.svs	4286714006bcf7e5695f1cbc91528a64	38432911	live
461861f6-cf5d-45f5-a707-ecf7364dbda6	TCGA-58-8391-11A-01-TS1.26566f10-f8a3-4232-ac87-9f7db7dab873.svs	711fd1308067c95ba75525f898e799a6	153008289	live
4641987d-f2d8-46f2-816b-388044853ab1	TCGA-18-3411-01A-01-TS1.c1a2993d-f8b2-4876-9af6-d481daae85de.svs	1c5e4df4a424873f8851b0b5b2d810a1	32346845	live
4649623e-a76d-4241-9acd-7befc9df53d5	TCGA-55-8299-11A-01-TS1.ee910b9a-5cbe-46b3-8731-c6a72654e28b.svs	cbed7236855cec75535100d36733ce53	174759547	live
465d4c91-4e63-43b4-861b-804d60bf3f1d	TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584.svs	8d86fe64cdcf8640ef691c657d596b2c	393587537	live
468cd152-8ef6-4fc1-ac21-aecd0071c6ce	TCGA-66-2756-01A-01-TS1.83eabe5f-5059-45c1-9883-0ad3c4b2318a.svs	65d88f4c6848acd5ad799d2da34857f6	97232691	live
46e5e1f8-239f-4ccd-b3e8-7ebef9b9558d	TCGA-64-1680-01A-01-BS1.05c0cf5d-5e06-41bc-9d70-6b27639fc2fb.svs	6cb7c9f944a67276594d23853917f885	122343729	live
46eb5ffe-50a6-4643-986a-897a0b97175e	TCGA-33-AASL-11A-01-TS1.76BCC6D0-D4E3-4FB6-BC4E-920E16E8D5A5.svs	89975c2581376710da2d50f7db82ae1c	89645131	live
46fbc74f-67c6-4129-ba79-7aa7d0de373a	TCGA-64-1679-01A-02-BS2.ec73ab13-fa84-4047-89b8-c1880bc60d32.svs	515acbb7f90a71ce86ee80bd46acbc77	84654997	live
46ff45e5-2167-4008-8f12-941452741c46	TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d.svs	631576fa44d3b9ab739b7821601fb1e9	56613859	live
47197542-85f5-4d75-862d-1d25fcfb9b0e	TCGA-44-2665-01B-05-BS5.47F3F3DF-1904-4F32-B565-9B384D19A23A.svs	4a1135e567d26c0ad6dc672c9ae52c17	158234103	live
4719cb50-ef90-4c4e-a0c0-b2ece6181dea	TCGA-05-4432-01A-01-TS1.87571f3d-8856-4e67-8916-4eecb922fae2.svs	415cb95071224299a90a7e30dfa9aac2	63962501	live
4723f774-2f39-4191-a660-e7f92a55d4ba	TCGA-66-2788-01A-01-BS1.8ec8d11b-2513-4f51-8e2d-b5ca50f7be43.svs	0ea3ee2a32fe0e9c255684eb80e2dbf0	114954855	live
474a7741-ab01-44be-8603-495ddee2df7c	TCGA-39-5019-01A-01-BS1.1d724ba5-76a4-4fbc-9c85-d0b2ad5bb49c.svs	1ba725d6d8532ffb971facdab6068764	149747465	live
475143a5-7594-4664-9b49-dda11bb78000	TCGA-50-8460-01A-01-BS1.b6aaca18-0faf-42f9-a1ad-5b2547e7a5d6.svs	1e42e87d3bbe405cc6323e4462cc7714	68505017	live
4757b4ad-db57-456e-976f-89de23ea228e	TCGA-67-4679-01B-01-TS1.dad8f383-a3e6-4c49-b460-c9497efc48f4.svs	34d9ada44c382e0f65dcc0d2d7ff56f4	19346303	live
4762e245-c061-4275-aca5-4dca688266bc	TCGA-91-8499-11A-01-TS1.9064b248-3417-495b-b31e-99b27585b2d9.svs	cbf8749313ffaa7ff602df66e592248e	47976841	live
4766d35e-acb2-4e43-b544-36d52c708385	TCGA-78-8640-01A-01-TS1.bf7a20d4-28f0-4ddc-91f6-03389e12a019.svs	3dd0804c06cde0e09d28f1f8a815f989	87370577	live
47920a4f-b8e6-4b54-adfe-d73921df08b7	TCGA-55-8513-11A-01-TS1.279f9718-ec09-4a72-ae91-5147627deb10.svs	aac04ac7d907829d7f1a91a8f1d5a2c3	77587187	live
47ee91a6-3d0f-44b8-93d2-948fab34212c	TCGA-64-1679-01A-01-BS1.06dc184d-224d-4602-8194-fcc9392033f4.svs	a7454c176e1de3907aa186acb8405695	54891031	live
48e2a4be-7f59-4044-a0a5-354b8f9f0771	TCGA-78-7147-01A-01-TS1.8efc5b05-55cb-450a-a75d-1d5033334f51.svs	56d8ea546e4f5df26316195175e1fc4e	97946193	live
48e4bffe-4139-4c15-9d32-5a5f645d0d03	TCGA-44-2655-11A-01-TS1.1f824b99-5455-4bab-b491-e993d9f370af.svs	ed8d75c7dfbadec4b2b2df0f37d3a0df	18249575	live
48f7de5e-f353-4645-9048-bc825a82615b	TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f.svs	f71d1c1593b28832669248590c9480de	116455483	live
4932edf5-9016-4985-bd19-1d2a1dc68de4	TCGA-90-7769-01A-01-TS1.084dd692-21e3-4df2-9ed5-c9220f1131d4.svs	cc0aaa3fa6085f71119c5bcaeb67d432	145742611	live
493c2075-7f91-4a2d-863b-b75982f9521a	TCGA-39-5029-01A-01-TS1.6391a5ed-26cb-48aa-acb6-fa70d796b008.svs	fd79b6fcb72db97662cb8c18cd835db0	407908087	live
493c2751-c5af-4c4a-aed6-9b2120a81c67	TCGA-33-4586-01A-01-TS1.ed870e19-e471-4be1-8f77-865bc05bb401.svs	cf289e34873c6af8427f162d46e16182	110741859	live
493ffaa4-585b-49a1-a527-06bda8d00537	TCGA-66-2777-11A-01-BS1.3deec1f4-3693-4839-95a9-80128c2b5580.svs	a7ee2366788080dcfc017e8f2a3f38ca	52597865	live
494859b8-beb9-4ec3-94e4-bb9def7dbf66	TCGA-62-8394-01A-01-TS1.13349af3-80d7-4983-958e-6769819c5484.svs	08326163cdd1bd18e209592157e41d98	322239509	live
4952d92f-ce66-45ba-9cf2-747b46ffd582	TCGA-85-8355-01A-01-BS1.58265df1-976a-4403-969a-3041c73df774.svs	28d59f028eeb2400e47d4e461ba7a16a	1634996885	live
496ea4a7-70ce-40dc-ad5a-800a447a739c	TCGA-85-8048-01A-01-TS1.8d994554-d3e3-48ff-a2c3-e8aa62f51a6a.svs	add89ed569041409845a89cad2deae47	1303644399	live
4973899f-643e-42da-9278-17e3b27469b7	TCGA-56-7222-11A-01-TS1.7eb88da3-6431-4d51-969a-6b23a2cd009d.svs	c708ed8cbf4eee770a80f4f626322ec4	30351885	live
498cb2f2-ab65-4f4f-8e77-1b1a545be791	TCGA-51-6867-01A-01-TS1.6e5b5487-8e8a-4448-bb9f-9e904196566c.svs	19c47a90615b2c46ec0be6874cb77f62	42149587	live
4997f44a-b946-41e4-b3a6-767c524391fa	TCGA-62-8395-11A-01-TS1.8e078ea3-c685-43e1-8d5e-a7904693c7f7.svs	3f961da0dc4c032901e7a35183ddc875	301148125	live
49d12e21-eb05-41c0-9c39-48174e4ad84b	TCGA-18-4083-01A-01-BS1.4843bd2a-7f8d-41d7-98dc-f8d7bcbc0843.svs	b3e98215d2985f71d3c74284f2cfcb91	54266445	live
49df69ea-4feb-46f1-98e9-0bc1e57e53ae	TCGA-66-2770-11A-01-TS1.72edc1ba-916d-42a2-9f22-6254c6e54c5c.svs	0334a0d31f92e3413eb7370693023a61	123434103	live
4a23b9ff-cbe3-49ac-a6b2-9232be48015e	TCGA-60-2706-01A-01-TS1.01bda975-bef5-49c6-8285-4204d5d791f6.svs	322be30fc834487c7755f48c1e55e62e	47595697	live
4a600861-f669-4e2e-840f-c8edb5bc82a7	TCGA-NJ-A4YF-01A-01-TSA.609E6AD3-35AD-4348-9376-A779576E7DCF.svs	c639fb74ac74a6d85f9bb35c84ffbb5b	146714961	live
4a7ceee9-e734-4d10-9f95-6bd323d4004a	TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3.svs	df51473040ad65809d8eaef71096f48c	135399677	live
4a9c1b80-2bba-4ee1-981f-572c53d45562	TCGA-MP-A4T7-01A-01-TSA.5FF42954-1596-49E0-B739-ADCD1C58FFEA.svs	3e27b91f5d4f8993088103f4cd1adf03	221181901	live
4aa2f13d-56e2-41ef-afd5-f10a0bfbca3e	TCGA-90-7767-01A-01-TS1.968e88e2-91d2-4422-a4db-108f65e12a53.svs	07789418511e5a2ff01e640d162d2c6c	147319019	live
4aaa0455-09df-4d7c-aa95-f6767fc95769	TCGA-44-2661-01A-01-TS1.72c6763d-5fd9-46a0-b7e3-a9b62076631e.svs	affa55a6dea7502839f78e59477b3f78	155206399	live
4ab3993f-2a3d-4c8a-b449-f317b9ef0798	TCGA-44-7662-11A-01-TS1.7b0b1cae-537a-415f-9f7a-c6cbbb6a9687.svs	dd8a68705cc9401a7d034a2572033207	358190701	live
4abb35b2-6b74-4d74-8f8c-aeda43194238	TCGA-21-1083-01A-01-TS1.3badda7d-d569-4e48-8a2c-65085399e24a.svs	16278838bbd46fb5d634642ecbf60b32	161146109	live
4ac9d1e7-8031-41a4-9439-38b7e469af31	TCGA-21-1075-01A-01-TS1.6a2e03f6-450d-48e6-8822-eb63addcd5b5.svs	aaeb6a30de52471913192ce960e43ef1	108441619	live
4acc8d83-c76a-4082-8a88-1feb0567253b	TCGA-63-A5MS-01A-01-TS1.DAA4525E-A8B9-44F7-96DA-CDA099C8E960.svs	101559d272cf259e5efdb531b60e96f2	160163765	live
4afd49c4-f82c-471a-add5-e7c5b2fdb058	TCGA-39-5022-11A-01-TS1.92a6c837-2990-4f81-9380-41c536d37db9.svs	955f2c8beac7e9a70e30af805fad5cde	163395039	live
4b72b79d-c4ed-4b84-807b-c76dc9496302	TCGA-51-4080-01A-01-TS1.a68f7caa-d543-4f6d-a20f-56f845ba867a.svs	0ac8ca40719929a1a1e5a8b40b4f64ea	65947303	live
4b8bd6ea-a249-4437-8a33-00f28844c88a	TCGA-56-8624-01A-01-TS1.8dd23baa-3cb6-42a5-9fc5-777d3b005308.svs	c8f423acec22cff584f8970621de59f2	122552461	live
4ba49cb2-278f-40e9-8503-7d74d07118c0	TCGA-05-4244-01A-01-TS1.6c46d8c3-d7b4-4513-af31-9170244d60a7.svs	51b94386d12aa631297d4569d3b9311f	34081131	live
4ba5cca0-3542-40fb-ac65-1d64fc9499a2	TCGA-78-7162-01A-01-BS1.c4ea5644-a749-456e-a834-d1954f0cd581.svs	7759f3614f1193010534119b9430f1af	67194275	live
4bcb2a68-d188-4fbd-9796-66b7dd82f2ee	TCGA-69-7978-01A-01-TS1.0ca29f79-55a2-4dd7-9cfc-dd5ecdce23cb.svs	aaa91e5ae0fc828d046f85b3a51d858a	37318021	live
4bd2151f-6307-4e11-8974-d3b575709c5b	TCGA-22-1011-01A-01-TS1.46fd126b-256f-4a9c-b6de-6ed32a28f6b9.svs	a3e3612b5220b665c6f289bab90efc38	123449853	live
4bd42858-7b9f-49c8-91a6-a8eaea7888b6	TCGA-21-1075-01A-01-BS1.6842c0d2-e3db-4840-abb6-a012ea8bbe22.svs	bf599e2c3eea1991da4d13611da6c20d	141855941	live
4be0c322-cb7c-4924-919e-ad3256cb8660	TCGA-50-5941-01A-01-BS1.a93270f8-673e-421f-9dd2-3fe961065435.svs	2b872d7c9ae8c4c6ef8769565fbb07f3	143646707	live
4bf11881-08ac-4e1f-827c-ef865155c3aa	TCGA-90-7769-11A-01-TS1.603eaf0e-e79f-431b-9d05-56c6b480f9d9.svs	855eb31fdd744daa22a446679e36aea2	134404003	live
4cc3d877-6f2a-4199-91f1-e4986d6201f6	TCGA-97-8175-01A-01-TS1.805dfbde-6af0-4860-b04e-c6fb6087d8c0.svs	10fc6d38f2bf8ac8e976996ac2056c85	67993641	live
4cda0b34-2d71-4db6-bb93-2cce0b23d270	TCGA-66-2767-11A-01-TS1.1e1b414c-2679-4b0e-8f02-36d7c08424af.svs	d580806f17510094861c165fc611cc47	76052973	live
4d16c2ee-9094-42c4-ba83-7b333b5d4cdb	TCGA-66-2757-01A-01-BS1.c72f39c3-5adc-4af1-a79c-1ddc701992b8.svs	aec19ce23367e0788a1a60dce0375569	71076131	live
4d323b7d-65a2-4fab-8205-9bd457879ac0	TCGA-66-2763-01A-01-BS1.06f7aefa-b361-44ff-a40b-2ccfd128376d.svs	569e2c13334c04a4727cd33fe4045bd6	181530759	live
4d60c821-e844-4d05-913a-3663a5d034e2	TCGA-49-6742-11A-01-TS1.529a44b9-e94c-4a2f-9977-b154bc9035de.svs	ed1a8634170aed8e50dc47c784b1eddc	95211891	live
4d73588f-251e-46a5-ac7c-34a55ce370c0	TCGA-44-5643-01A-01-TS1.d7358c4a-6ea9-44f1-b97a-1cb050dd2435.svs	69d965765e0589703984fb2750191e0f	128975095	live
4d8b42a2-243f-439e-9b77-e84dfef78fd4	TCGA-85-6560-01A-01-BS1.cfe87f00-0766-40b4-ba88-90821adff0da.svs	ff9340b804876b7b2f9ef3817035c310	347422721	live
4dc0ec3d-084d-4d9e-9cea-f485710c72ed	TCGA-55-5899-01A-01-TS1.cc1d9936-fc06-46a0-83c6-8afe05723f06.svs	2b8d705b6fa55eee9ba1d0bc70607d9b	124352119	live
4df0e458-91aa-47a3-a41d-66c39ebda779	TCGA-66-2785-11A-01-BS1.f74f90ba-7bdf-4fc2-b5ea-b09d97141907.svs	69aa6e1472ea9a36f0050445aeb7c10d	79979555	live
4e029c24-2d4b-4c24-9481-ed237fe21120	TCGA-49-6743-01A-01-BS1.a59ea9e1-f418-4882-b628-0039a2dd4bbd.svs	4917c8cb9f1f56c68a174177e5628b00	75443239	live
4e037613-075f-446d-b30a-4760c1d0a398	TCGA-MP-A4TD-01A-03-TS3.678DF757-79E3-4E08-883B-8524F3C7B93F.svs	6932de073469e59b22e9c1de4370f8ed	374252557	live
4e0fa366-1e15-4e3e-9cf7-37ab475fef0e	TCGA-66-2771-01A-01-BS1.89b4fb4d-5005-4aa3-b83f-2508a580072a.svs	b1ecd614a24b291dc51c05280e7290e3	72248705	live
4e2ebc3c-6b24-4f8e-86f0-14dee5706512	TCGA-78-7146-01A-01-BS1.d85d10d7-e31b-45ba-a089-dfe554ceb6c2.svs	0e72a28f9a1a3290a61f3e5b54ee35a6	80063127	live
4e39afe5-01aa-42a4-964f-8d16b36ef66c	TCGA-39-5030-11A-01-TS1.ee457fcd-f8fd-41a6-ac0c-94b160891585.svs	c2b5fd2f352612e67c9de96f64255103	414271485	live
4e3fdbf5-52f7-4490-9e5c-84a9b0ea60ef	TCGA-85-A510-01A-01-TSA.D60DFCEF-DFA3-4DA6-AC4F-3D724E36AF46.svs	ed697f747872a7b5e5af2ac1fb1b9ede	544813429	live
4e6abbc0-dbe7-4ae3-9f5c-6fc27e227c8e	TCGA-75-6206-01A-01-TS1.35324f87-d70a-4938-8384-1bade0824039.svs	aa4eb85fd67b97bac02e5e638bd84515	56657845	live
4e8b18c9-bef1-4e42-95d5-cee281fb6335	TCGA-91-6849-01A-01-TS1.c7d56655-6e3d-492f-b5fa-4781ec6f94ab.svs	400f0ace0695749c30a0b154f46d26de	161330945	live
4eae19af-45aa-40b3-8889-65a1d2babaf4	TCGA-85-8666-01A-01-TS1.8bede180-da7c-46e5-b2ab-fd9c0011e66d.svs	a6e9f7bd112bf1f96025b13955895203	1850407519	live
4eba3e39-2891-42fb-8ee1-743dca1c707d	TCGA-71-8520-01A-01-BS1.e0e8d54f-bd3e-43bb-b6b0-b4f687c75f11.svs	ff605c773257766fe52472da1b3458ba	195092633	live
4f044744-cebb-461b-a30d-60fe8a3698a1	TCGA-50-5072-01A-02-BS2.37dae380-2992-4773-8396-73ee1fc59547.svs	70665a96acfbffe970c54f2c00443a17	75344789	live
4f06bfaa-7f56-4d34-ba03-3188e2f6f76e	TCGA-50-5932-01A-01-BS1.b0ec68b8-ed0c-468e-8ea6-95fc90e4c6a0.svs	40cd894da6686d4be3a792fff5ed3092	229391689	live
4f139f54-3717-43cc-87ad-7551ae9be5ac	TCGA-05-4418-01A-01-TS1.61b48f7c-970a-4cd9-87f7-b2da39b58842.svs	6fef55588be79ce22e831a78171e93b4	95108047	live
4f2539a8-ca79-4d28-be53-008b04762e08	TCGA-66-2777-01A-01-TS1.2c97a2b9-9593-488d-b150-f6cc8b01b8b3.svs	490fb8cdbdb11240dfa4089dcf2c6529	78970151	live
4f5eaf2d-68c8-458a-94a0-610e6fb8ee56	TCGA-60-2725-01A-01-TS1.47dfda47-c072-46cb-80db-e09ce80445f9.svs	50ba9faef4175a3726cab2eb2cd940b6	35061597	live
4f9a043f-e8e3-4ab6-8409-b432e94747ad	TCGA-93-7347-01A-01-BS1.0da0c949-0c2c-44e9-94d7-a77095ab3d4e.svs	41f5634cb66a59f77a9c9445dd813c0f	666154721	live
4fc3433b-a065-41d2-bcec-5fb441958940	TCGA-56-7822-01A-01-TS1.f26ed42a-0dfe-4f58-878d-16dfbc79a800.svs	956f7c31d92a2f47100036afe69c3e2c	120704741	live
